param,value
f_Linf,52.8281014398417
f_Linf_se,0.0018462358852644877
f_kappa,0.27263250930902916
f_kappa_se,0.015084040441288065
f_t0,2.0274261945968584
f_t0_se,0.06835894154852143
m_Linf,51.247640017787745
m_Linf_se,7.149913220301717e-4
m_kappa,0.2137138524589356
m_kappa_se,0.01173088443200324
m_t0,0.1546970634561767
m_t0_se,0.08587285306932453
